order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-10136,2023-11-18,2023-11-22,Same Day,CUST-1946,Brittany Wu,Home Office,East,Washington,Technology,Accessories,Zuniga-Mcgee Accessories,10,38.76,0.0,387.6,218.36,169.24
ORD-10137,2021-05-04,2021-05-05,Standard Class,CUST-1587,Richard Key,Corporate,South,Nevada,Furniture,Chairs,Brown-Sharp Chairs,1,404.68,0.1,364.21,252.96,111.25
ORD-10138,2023-02-09,2023-02-10,Same Day,CUST-2104,Sandra Andersen,Consumer,East,California,Technology,Accessories,Harvey and Sons Accessories,7,146.97,0.0,1028.79,696.17,332.62
ORD-10139,2022-09-04,2022-09-08,Second Class,CUST-2089,Daniel Hunter,Corporate,South,Washington,Technology,Monitors,Romero Inc Monitors,7,894.64,0.05,5949.36,4002.01,1947.35
ORD-10140,2021-02-02,2021-02-04,Standard Class,CUST-1068,Nathan Lamb,Corporate,North,South Dakota,Technology,Phones,Mckenzie and Sons Phones,5,546.16,0.0,2730.8,1679.58,1051.22
ORD-10141,2022-04-25,2022-05-02,Standard Class,CUST-2182,Linda Gonzales,Home Office,East,Maryland,Technology,Accessories,"Lowery, Flores and Anderson Accessories",8,16.19,0.0,129.52,90.45,39.07
ORD-10142,2021-12-25,2021-12-31,Standard Class,CUST-1096,Steven Williams,Corporate,West,Mississippi,Technology,Printers,Webb Ltd Printers,9,535.65,0.0,4820.85,2882.47,1938.38
ORD-10143,2021-10-23,2021-10-30,Same Day,CUST-1845,Jill Ballard,Corporate,South,Maryland,Furniture,Bookcases,"Beck, Brown and Jackson Bookcases",7,366.38,0.0,2564.66,1298.58,1266.08
ORD-10144,2022-01-26,2022-01-27,First Class,CUST-2234,Kenneth French,Consumer,North,Kentucky,Office Supplies,Binders,"Barrera, Erickson and Wright Binders",6,12.43,0.05,70.85,47.07,23.78
ORD-10145,2022-03-10,2022-03-12,First Class,CUST-2544,Joseph Thomas,Corporate,South,Minnesota,Technology,Tablets,Richards-Robinson Tablets,9,620.8,0.0,5587.2,3783.92,1803.28
ORD-10146,2023-01-06,2023-01-09,First Class,CUST-2018,Charles Davis,Corporate,North,North Carolina,Furniture,Shelving,Hayes and Sons Shelving,7,222.98,0.2,1248.69,910.63,338.06
ORD-10147,2021-10-26,2021-10-27,Same Day,CUST-2186,Mary Hanson,Home Office,West,Minnesota,Furniture,Tables,Spencer-Hopkins Tables,6,1171.05,0.2,5621.04,4679.66,941.38
ORD-10148,2022-11-23,2022-11-26,Same Day,CUST-2481,Shannon Edwards,Home Office,West,Utah,Office Supplies,Binders,"Burnett, Smith and Baker Binders",4,10.26,0.0,41.04,28.15,12.89
ORD-10149,2021-05-01,2021-05-06,Same Day,CUST-2935,Samantha Austin,Home Office,North,Wyoming,Office Supplies,Binders,"Thomas, Andersen and Wells Binders",6,30.11,0.0,180.66,121.47,59.19
ORD-10150,2023-09-17,2023-09-23,Second Class,CUST-2129,Jonathan Gonzalez,Corporate,North,Vermont,Technology,Phones,Beck PLC Phones,4,337.49,0.0,,733.43,616.53
ORD-10151,2022-01-03,2022-01-04,,CUST-1493,Jennifer Jenkins,Consumer,East,Arkansas,Technology,Tablets,Reyes and Sons Tablets,9,619.43,0.3,3902.41,3448.1,454.31
ORD-10152,2021-06-15,2021-06-21,Second Class,CUST-1064,Rodney Hunter,Consumer,West,Ohio,Office Supplies,Pens & Pencils,Berry Ltd Pens & Pencils,2,20.28,0.0,40.56,20.54,20.02
ORD-10153,2022-11-10,2022-11-15,Standard Class,CUST-2832,Darlene Medina,Home Office,North,Georgia,Office Supplies,Storage,"Scott, Lee and Zimmerman Storage",1,48.69,0.05,46.26,27.19,19.07
ORD-10154,2021-03-09,2021-03-11,Standard Class,CUST-2969,Aaron Patterson,Consumer,South,Indiana,Technology,Monitors,Wright-Obrien Monitors,10,825.95,0.0,8259.5,4295.71,3963.79
ORD-10155,2023-02-26,2023-03-05,Same Day,CUST-2411,Connie Bartlett,Home Office,North,Alaska,Furniture,Tables,Thornton LLC Tables,5,1401.85,0.0,7009.25,4101.4,2907.85
ORD-10156,2022-07-14,2022-07-21,Same Day,CUST-1728,James Mccoy,Home Office,West,Pennsylvania,Furniture,Bookcases,"Clark, Cole and Franklin Bookcases",7,83.63,0.0,585.41,311.2,274.21
ORD-10157,2021-11-12,2021-11-16,Second Class,CUST-2514,Austin Hoover,Corporate,East,Connecticut,Office Supplies,Binders,Rice Group Binders,7,28.15,0.0,197.05,92.71,104.34
ORD-10158,2023-07-09,2023-07-14,Standard Class,CUST-1053,Marissa Tran,Consumer,East,Utah,Office Supplies,Paper,Davis Ltd Paper,5,10.03,0.0,50.15,24.92,25.23
ORD-10159,2022-05-13,2022-05-18,,CUST-1347,Gary Wilson,Consumer,East,Illinois,Furniture,Chairs,"Ruiz, Martin and Nelson Chairs",6,569.48,0.15,2904.35,2203.18,701.17
ORD-10160,2022-05-31,2022-06-02,First Class,CUST-2262,Amanda Davis,Consumer,West,Nevada,Office Supplies,Pens & Pencils,Henderson-Rodriguez Pens & Pencils,2,13.34,0.0,26.68,12.52,14.16
ORD-10161,2021-10-06,2021-10-09,First Class,CUST-1411,Crystal Watson,Corporate,East,Arizona,Technology,Monitors,"Bryant, Scott and Flores Monitors",7,378.49,0.0,2649.43,1477.47,1171.96
ORD-10162,2023-03-16,2023-03-19,Second Class,CUST-2212,Caitlin Marquez,Home Office,South,Idaho,Technology,Phones,Berry-Brown Phones,5,1168.73,0.1,5259.28,3039.14,2220.14
ORD-10163,2023-04-18,2023-04-24,First Class,CUST-1495,Nicole Martin,Corporate,South,Tennessee,Furniture,Shelving,Gonzalez-Lopez Shelving,8,47.0,0.3,263.2,175.7,87.5
ORD-10164,2023-05-07,2023-05-12,Same Day,CUST-2436,Joshua Freeman,Home Office,North,West Virginia,Furniture,Tables,"Richmond, Smith and Turner Tables",2,1208.93,0.0,2417.86,1646.26,771.6
ORD-10165,2023-06-01,2023-06-02,Same Day,CUST-2045,Teresa Lambert,Home Office,South,Arkansas,Technology,Monitors,Lawrence-Turner Monitors,-6,643.2,0.0,3859.2,2056.56,1802.64
ORD-10166,2021-06-25,2021-06-26,Standard Class,CUST-1713,Connie Casey,Corporate,East,Hawaii,Office Supplies,Pens & Pencils,Parker-Wade Pens & Pencils,10,11.0,0.1,99.0,57.62,41.38
ORD-10167,2021-08-24,2021-08-25,Same Day,CUST-2386,Susan Osborn,Consumer,South,Alaska,Office Supplies,Binders,Brown-Jones Binders,6,22.28,0.0,133.68,70.19,63.49
ORD-10168,2022-01-17,2022-01-23,Second Class,CUST-2510,Martin Crawford,Home Office,South,Arkansas,Furniture,Desks,Townsend Group Desks,6,707.1,0.05,4030.47,2577.13,1453.34
ORD-10169,2022-01-18,2022-01-21,Standard Class,CUST-1537,Timothy Rose,Home Office,West,Missouri,Office Supplies,Labels,Lane and Sons Labels,1,9.73,0.1,8.76,6.32,2.44
ORD-10170,2022-09-02,2022-09-07,First Class,CUST-1641,Nicholas Benitez,Consumer,South,Alabama,Furniture,Bookcases,"Thomas, Mooney and Parrish Bookcases",10,322.67,0.0,3226.7,1950.03,1276.67
ORD-10171,2023-09-24,2023-09-30,Second Class,CUST-2906,Scott Caldwell,Consumer,South,Connecticut,Office Supplies,Paper,Hall-Jones Paper,3,15.07,0.05,42.95,25.13,17.82
ORD-10172,2022-02-04,2022-02-11,First Class,CUST-2337,David Moore,Corporate,West,Texas,Office Supplies,Pens & Pencils,Parks-Nguyen Pens & Pencils,6,5.23,0.15,26.67,17.92,8.75
ORD-10173,2021-03-08,2021-03-11,Standard Class,CUST-2598,Denise Hunter,Corporate,West,South Carolina,Furniture,Tables,Hernandez-Parker Tables,8,693.57,0.0,5548.56,2802.76,2745.8
ORD-10174,2023-06-23,2023-06-28,First Class,CUST-2507,Noah Bonilla,Home Office,South,Kentucky,Furniture,Shelving,"Smith, Harrison and Holmes Shelving",2,69.43,0.0,138.86,88.76,50.1
ORD-10175,2022-12-20,2022-12-27,Standard Class,CUST-1339,Dawn Martinez,Home Office,South,Vermont,Office Supplies,Paper,"Webster, Morales and Richardson Paper",6,29.74,0.15,151.67,90.87,60.8
ORD-10176,2022-08-16,2022-08-21,Second Class,CUST-2843,Jordan Jones,Home Office,North,Texas,Technology,Monitors,Jones-Chambers Monitors,10,754.08,0.0,7540.8,4720.64,2820.16
ORD-10177,2022-05-22,2022-05-29,Second Class,CUST-1291,Vincent Edwards,Home Office,East,Oklahoma,Technology,Phones,Coleman PLC Phones,5,1118.77,0.15,4754.77,3512.09,1242.68
ORD-10178,2023-01-26,2023-01-30,Standard Class,CUST-1005,John Jones,Home Office,North,Wisconsin,Furniture,Tables,Kent-White Tables,2,637.74,0.05,1211.71,813.06,398.65
ORD-10179,2022-03-10,2022-03-14,Same Day,CUST-1691,Nicole Reeves,Home Office,South,Tennessee,Furniture,Tables,"Fitzgerald, Bailey and Walters Tables",6,996.08,0.15,5080.01,3331.35,1748.66
ORD-1951,2023-06-23,2023-06-27,Same Day,CUST-1414,Mrs. Kayla Nelson,Home Office,South,Wisconsin,Furniture,Tables,Rice Inc Tables,-1,1207.86,0.0,1207.86,802.52,405.34
ORD-10181,2021-12-05,2021-12-06,Standard Class,CUST-2432,Matthew Burns,Consumer,West,Alabama,Furniture,Bookcases,Rodriguez-Gould Bookcases,5,129.95,0.0,649.75,439.2,210.55
ORD-10182,2021-01-17,2021-01-23,Second Class,CUST-2761,Jessica Martin,Corporate,South,Connecticut,Furniture,Chairs,"Ruiz, Smith and Hill Chairs",1,657.03,0.0,657.03,368.77,288.26
ORD-10183,2023-02-23,2023-03-02,First Class,CUST-2313,Lance Simon,Home Office,South,New Hampshire,Office Supplies,Paper,Christian Group Paper,2,17.59,0.1,31.66,18.46,13.2
ORD-10184,2023-04-24,2023-04-29,Second Class,CUST-1177,Tanya Morales,Consumer,South,Wyoming,Technology,Tablets,Morales-Andersen Tablets,10,516.14,0.1,4645.26,2517.96,2127.3
ORD-10185,2022-05-24,2022-05-29,Second Class,CUST-1583,Xavier Blake,Home Office,North,New Mexico,Technology,Tablets,"Boyd, Kemp and Garcia Tablets",6,624.51,0.3,2622.94,2290.03,332.91
ORD-10186,2022-05-06,2022-05-10,First Class,CUST-2306,Heather Perez,Home Office,North,California,Furniture,Bookcases,"Wilson, Smith and Mccarthy Bookcases",10,150.4,0.05,1428.8,971.51,457.29
ORD-10187,2023-08-23,2023-08-30,Same Day,CUST-1028,Amanda Johnson,Corporate,South,Massachusetts,Furniture,Chairs,"Ward, Anderson and Burke Chairs",6,889.24,0.0,5335.44,3311.9,2023.54
ORD-10188,2021-11-09,2021-11-12,Same Day,CUST-2886,Ashley Harris,Consumer,South,South Carolina,Technology,Laptops,"Haley, Romero and Roach Laptops",7,1928.15,0.05,12822.2,7431.06,5391.14
ORD-10189,2023-06-09,2023-06-10,Second Class,CUST-1633,Deborah Williams,Home Office,South,Massachusetts,Furniture,Bookcases,Medina PLC Bookcases,2,231.92,0.0,463.84,218.73,245.11
ORD-10190,2022-07-05,2022-07-11,First Class,CUST-1060,Elizabeth Reid,Corporate,West,South Dakota,Technology,Laptops,Jones Ltd Laptops,1,1591.06,0.0,1591.06,766.47,824.59
ORD-10191,2021-12-08,2021-12-11,First Class,CUST-2831,Christopher Le,Home Office,North,Mississippi,Office Supplies,Labels,"Hall, Brown and Harvey Labels",10,3.15,0.05,29.92,20.94,8.98
ORD-10192,2021-11-04,2021-11-06,,CUST-2132,Kimberly Mullins,Home Office,West,New York,Technology,Accessories,White-Hansen Accessories,1,81.24,0.15,69.05,43.95,25.1
ORD-10193,2021-04-18,2021-04-20,First Class,CUST-1094,Bradley Jones,Corporate,North,New Jersey,Technology,Printers,Smith-Jackson Printers,6,209.1,0.0,1254.6,775.76,478.84
ORD-10194,2022-09-15,2022-09-21,Standard Class,CUST-2211,Patrick Perez,Corporate,South,New Mexico,Office Supplies,Pens & Pencils,"Perez, Rogers and Rice Pens & Pencils",5,19.79,0.0,98.95,51.74,47.21
ORD-10195,2021-01-20,2021-01-23,Standard Class,CUST-2738,Michele Palmer,Home Office,East,Utah,Furniture,Shelving,Fowler Group Shelving,-4,237.73,0.0,950.92,510.27,440.65
ORD-10196,2022-04-20,2022-04-27,Second Class,CUST-1762,Miss Terry Sullivan,Corporate,North,Indiana,Technology,Monitors,Hill-Norman Monitors,4,547.36,0.0,2189.44,1036.17,1153.27
ORD-10197,2022-08-21,2022-08-24,Same Day,CUST-1804,Timothy Jackson,Home Office,East,California,Furniture,Chairs,"Smith, Hardy and Mitchell Chairs",7,494.45,0.0,3461.15,1670.62,1790.53
ORD-10198,2023-08-13,2023-08-16,Standard Class,CUST-2975,Amy Carey,Consumer,West,Maryland,Office Supplies,Storage,Sims Ltd Storage,2,29.04,0.3,40.66,28.52,12.14
ORD-10199,2021-03-24,2021-03-26,First Class,CUST-1186,Jonathan Peterson,Home Office,South,Kentucky,Office Supplies,Storage,"Martin, Lyons and Green Storage",2,28.55,0.0,57.1,35.64,21.46
ORD-10200,2022-05-27,2022-05-28,Standard Class,CUST-1286,Ms. Jennifer Williams,Consumer,North,Delaware,Office Supplies,Storage,Carter Inc Storage,5,45.94,0.0,229.7,152.44,77.26
ORD-10201,2021-06-03,2021-06-04,Standard Class,CUST-2322,Emily Snyder,Corporate,South,Wyoming,Technology,Monitors,Fisher LLC Monitors,7,248.04,0.0,1736.28,893.67,842.61
ORD-10202,2021-03-02,2021-03-06,Same Day,CUST-1439,Kimberly Johnson,Consumer,East,Massachusetts,Technology,Printers,Blanchard-Mitchell Printers,8,143.71,0.0,1149.68,630.89,518.79
ORD-10203,2023-09-09,2023-09-10,First Class,CUST-1858,Christina Garcia,Consumer,South,Ohio,Office Supplies,Storage,"Mccarty, Reed and Lawrence Storage",1,71.84,0.05,68.25,48.18,20.07
ORD-10204,2022-10-21,2022-10-25,Same Day,CUST-2222,Philip Anderson,Consumer,North,Kansas,Furniture,Shelving,Holmes LLC Shelving,7,246.66,0.15,1467.63,1021.15,446.48
ORD-10205,2022-05-09,2022-05-12,Second Class,CUST-2509,Lisa Singh,Consumer,South,Oklahoma,Office Supplies,Paper,Dillon-Thomas Paper,8,49.48,0.05,376.05,188.04,188.01
ORD-10206,2022-12-22,2022-12-27,First Class,CUST-1385,Tyler Ryan,Corporate,East,Virginia,Furniture,Tables,"Powell, Lee and Alexander Tables",3,609.63,0.0,1828.89,835.9,992.99
ORD-1939,2021-09-25,2021-09-28,Same Day,CUST-2729,Alexander Atkinson,Corporate,North,Georgia,Technology,Phones,Jones LLC Phones,1,237.96,0.0,237.96,143.62,94.34
ORD-10208,2023-03-22,2023-03-27,First Class,CUST-1279,Marissa Anderson,Consumer,West,Mississippi,Technology,Monitors,Craig Group Monitors,3,589.96,0.15,1504.4,961.75,542.65
ORD-10209,2021-12-26,2021-12-30,First Class,CUST-1260,Laura Tucker,Consumer,North,Maine,Furniture,Tables,"Barajas, Mcdaniel and Hester Tables",3,1015.87,0.1,2742.85,1820.15,922.7
ORD-10210,2023-10-14,2023-10-16,Second Class,CUST-1710,Bobby Sharp,Corporate,South,Illinois,Furniture,Shelving,Turner PLC Shelving,10,141.82,0.0,1418.2,675.1,743.1
ORD-10211,2021-08-10,2021-08-16,Second Class,CUST-2500,Jocelyn Martin,Corporate,South,Pennsylvania,Furniture,Chairs,"Rodriguez, Phillips and Miller Chairs",-6,753.76,0.0,4522.56,2431.42,2091.14
ORD-10212,2022-04-07,2022-04-09,Same Day,CUST-1068,Matthew Quinn,Corporate,North,Massachusetts,Office Supplies,Storage,"Smith, Davis and Mercer Storage",6,71.72,0.05,408.8,255.83,152.97
ORD-10213,2021-07-10,2021-07-13,Second Class,CUST-1988,Robert Le,Home Office,North,New Hampshire,Office Supplies,Pens & Pencils,"Gates, Gutierrez and Johnson Pens & Pencils",2,23.89,0.0,47.78,28.04,19.74
ORD-10214,2022-06-28,2022-07-04,Second Class,CUST-1101,Christopher Smith,Corporate,West,South Carolina,Office Supplies,Envelopes,Calhoun Group Envelopes,7,7.45,0.0,52.15,28.8,23.35
ORD-10215,2021-12-16,2021-12-22,Same Day,CUST-2728,Jason Burch,Consumer,East,Colorado,Technology,Laptops,Camacho-Adams Laptops,7,1105.16,0.0,7736.12,3531.03,4205.09
ORD-10216,2022-01-18,2022-01-22,Second Class,CUST-1539,Eric Jones,Consumer,East,Alaska,Office Supplies,Storage,"Goodman, Matthews and Bass Storage",5,44.24,0.0,221.2,120.63,100.57
ORD-10217,2021-05-05,2021-05-12,Same Day,CUST-2977,Karen Smith,Home Office,West,Louisiana,Furniture,Chairs,"Williams, Larsen and Smith Chairs",2,203.93,0.0,407.86,243.67,164.19
ORD-10218,2021-10-29,2021-10-30,Standard Class,CUST-2943,Juan Barnes,Consumer,South,Iowa,Furniture,Desks,"Luna, Roman and Mcdonald Desks",2,623.89,0.0,1247.78,842.39,405.39
ORD-10219,2021-05-18,2021-05-19,Second Class,CUST-1667,Wendy Frazier,Corporate,West,South Dakota,Technology,Monitors,Burke-Smith Monitors,2,182.01,0.5,182.01,187.28,-5.27
ORD-10220,2021-07-25,2021-07-26,Second Class,CUST-1585,Victoria Lloyd,Home Office,East,Arizona,Technology,Accessories,Ferguson-Sullivan Accessories,9,97.23,0.15,743.81,522.4,221.41
ORD-10221,2023-04-03,2023-04-04,Second Class,CUST-2414,Tammy Leon PhD,Consumer,North,Idaho,Office Supplies,Pens & Pencils,Rush-Saunders Pens & Pencils,8,10.81,0.05,82.16,42.03,40.13
ORD-10222,2021-07-21,2021-07-28,First Class,CUST-2523,Tiffany Ross,Corporate,East,Iowa,Furniture,Tables,Vasquez-Lee Tables,6,1390.75,0.0,8344.5,5513.31,2831.19
ORD-10223,2023-02-05,2023-02-12,Same Day,CUST-1134,Diana Bailey,Corporate,West,Virginia,Office Supplies,Envelopes,Smith Group Envelopes,2,14.25,0.0,28.5,18.24,10.26
ORD-10224,2023-07-24,2023-07-25,Second Class,CUST-1561,Kerry Hale,Corporate,West,New Jersey,Technology,Tablets,Stewart-Watson Tablets,1,721.57,0.0,721.57,369.71,351.86
ORD-10225,2023-08-30,2023-09-04,Same Day,CUST-2715,Theresa Simpson,Corporate,North,Pennsylvania,Furniture,Tables,Ramos LLC Tables,2,996.87,0.1,1794.37,985.7,808.67
ORD-10226,2022-02-28,2022-03-03,Second Class,CUST-2770,Ian Edwards,Home Office,North,Utah,Office Supplies,Paper,"Le, Patterson and Stephens Paper",3,26.26,0.15,66.96,48.2,18.76
ORD-10227,2022-07-18,2022-07-22,First Class,CUST-1940,John Williams,Corporate,South,Alabama,Office Supplies,Binders,"Cox, Mathis and Murphy Binders",10,26.95,0.15,229.07,169.07,60.0
ORD-10228,2022-08-02,2022-08-05,First Class,CUST-1688,Brandi Cannon,Corporate,East,Kentucky,Office Supplies,Pens & Pencils,"Hunter, Wolfe and Spencer Pens & Pencils",10,17.58,0.0,175.8,105.21,70.59
ORD-10229,2023-04-08,2023-04-14,Second Class,CUST-1052,Jacob Rice,Home Office,West,Oklahoma,Office Supplies,Pens & Pencils,Butler Ltd Pens & Pencils,5,17.09,0.0,85.45,55.66,29.79
ORD-10230,2023-12-31,2024-01-06,Second Class,CUST-2375,Megan Gonzalez,Corporate,East,North Dakota,Office Supplies,Pens & Pencils,Martinez-Jacobs Pens & Pencils,7,22.86,0.0,160.02,100.55,59.47
ORD-10231,2022-01-10,2022-01-16,First Class,CUST-1455,Gabriella Nguyen,Corporate,South,Utah,Technology,Accessories,Johnson Inc Accessories,3,132.71,0.0,398.13,234.8,163.33
ORD-10232,2021-05-26,2021-05-30,Same Day,CUST-2776,Jamie Smith,Home Office,West,Delaware,Furniture,Bookcases,"Brooks, Gallagher and Woods Bookcases",6,245.01,0.0,1470.06,834.46,635.6
ORD-10233,2023-07-27,2023-07-29,Same Day,CUST-2595,Gregory Downs,Consumer,West,Delaware,Furniture,Bookcases,Cook-Andrews Bookcases,3,241.77,0.0,725.31,488.29,237.02
ORD-10234,2021-12-12,2021-12-17,,CUST-2563,Anthony Chase,Consumer,South,Nevada,Office Supplies,Envelopes,Wagner Inc Envelopes,6,29.64,0.05,168.95,113.87,55.08
ORD-10235,2023-02-04,2023-02-05,Standard Class,CUST-2087,Matthew Mullins,Consumer,North,Montana,Furniture,Tables,Thompson-Miller Tables,7,994.21,0.0,6959.47,3478.72,3480.75
ORD-10236,2022-09-19,2022-09-21,First Class,CUST-2942,Heather Johnson,Corporate,West,Washington,Furniture,Chairs,"Martin, Johnson and Osborne Chairs",4,593.88,0.0,2375.52,1296.77,1078.75
ORD-10237,2023-01-06,2023-01-13,Second Class,CUST-2880,Kristy Hunt,Corporate,North,Florida,Furniture,Shelving,Snyder and Sons Shelving,6,195.06,0.0,1170.36,790.4,379.96
ORD-10238,2021-03-18,2021-03-22,,CUST-2095,Ryan Harris,Home Office,North,Washington,Technology,Monitors,Curtis-Campbell Monitors,3,695.38,0.0,2086.14,1003.0,1083.14
ORD-10239,2023-08-30,2023-09-05,Same Day,CUST-2290,Melissa Vasquez,Consumer,East,Indiana,Furniture,Chairs,Mccoy-Gray Chairs,1,622.82,0.0,622.82,365.48,257.34
ORD-10240,2023-11-14,2023-11-20,Second Class,CUST-2607,Jennifer Bailey,Consumer,West,Alabama,Office Supplies,Envelopes,Ramos-Stafford Envelopes,9,5.73,0.0,51.57,34.79,16.78
ORD-10241,2021-03-22,2021-03-27,First Class,CUST-2911,Kyle Brown,Corporate,East,Indiana,Technology,Tablets,Jensen Inc Tablets,5,279.84,0.15,1189.32,732.95,456.37
ORD-10242,2023-11-14,2023-11-15,Same Day,CUST-1524,Stacey Turner,Home Office,South,Oklahoma,Technology,Laptops,Brown Group Laptops,2,617.85,0.2,988.56,583.89,404.67
ORD-10243,2022-10-03,2022-10-07,Standard Class,CUST-2552,Justin Carter,Consumer,North,South Dakota,Office Supplies,Pens & Pencils,Strong-Hunter Pens & Pencils,1,8.07,0.0,8.07,4.36,3.71
ORD-10244,2022-12-03,2022-12-05,First Class,CUST-1934,Rebecca Evans,Corporate,West,Arizona,Technology,Accessories,Ochoa-Burke Accessories,6,100.61,0.0,603.66,285.67,317.99
ORD-10245,2021-08-01,2021-08-05,Standard Class,CUST-2165,Joy Reynolds,Home Office,West,South Carolina,Furniture,Tables,Rosales-Rosario Tables,3,1223.86,0.0,3671.58,2427.24,1244.34
ORD-10246,2023-04-23,2023-04-27,Second Class,CUST-1643,Brianna Simon,Consumer,South,Kansas,Technology,Tablets,Campos-Cohen Tablets,6,396.84,0.05,2261.99,1362.03,899.96
ORD-10247,2023-02-28,2023-03-02,Second Class,CUST-2255,Mary Wright,Consumer,North,Georgia,Furniture,Bookcases,Bolton-Ortiz Bookcases,10,288.4,0.0,2884.0,1776.34,1107.66
ORD-10248,2022-11-09,2022-11-12,Standard Class,CUST-2317,Kenneth Thompson,Corporate,West,North Carolina,Furniture,Desks,"Murphy, Moss and Harrison Desks",8,656.12,0.15,4461.62,2782.78,1678.84
ORD-10249,2021-02-06,2021-02-07,Same Day,CUST-2124,Christopher Walker,Consumer,North,North Carolina,Technology,Laptops,"Coleman, Sandoval and House Laptops",10,1242.73,0.0,12427.3,8639.06,3788.24
ORD-10250,2021-04-22,2021-04-29,Same Day,CUST-2147,Aaron Mullins,Home Office,West,Hawaii,Furniture,Shelving,Butler-Perez Shelving,9,205.76,0.05,1759.25,1001.54,757.71
ORD-10251,2022-08-21,2022-08-26,Standard Class,CUST-1093,Carolyn James,Consumer,West,Nevada,Furniture,Bookcases,Johnson-Johnson Bookcases,2,375.0,0.0,750.0,493.1,256.9
ORD-10252,2022-03-18,2022-03-22,Second Class,CUST-1692,Laura Navarro,Consumer,West,Hawaii,Technology,Accessories,"Rodriguez, Thompson and Orozco Accessories",7,113.95,0.0,797.65,528.88,268.77
ORD-10253,2021-10-03,2021-10-07,Same Day,CUST-2133,Eric Rodriguez,Corporate,West,Wyoming,Technology,Accessories,Miller-Curtis Accessories,-10,127.25,0.0,1272.5,876.81,395.69
ORD-10254,2022-10-22,2022-10-27,Same Day,CUST-2247,Dennis Fleming,Home Office,South,Arizona,Furniture,Desks,"Lewis, Lopez and Owen Desks",3,861.0,0.1,2324.7,1553.78,770.92
ORD-10255,2023-11-16,2023-11-19,Same Day,CUST-1642,Brianna Arnold,Home Office,South,Massachusetts,Office Supplies,Storage,"Nelson, Johnson and Powell Storage",5,77.45,0.0,387.25,260.08,127.17
ORD-10256,2021-12-31,2022-01-05,Second Class,CUST-2454,Amy Aguilar,Consumer,East,Illinois,Technology,Monitors,Smith-Smith Monitors,5,618.13,0.1,2781.59,1893.09,888.5
